Name,Class,Rating,Total Rater,Facility,Price,Area
KANWA Residence,2-star hotel,4.2,(78),"['Free Wi-Fi', 'Air conditioning', 'Airport shuttle', 'Full-service laundry']","IDR 168,730",Surabaya
Capsule Homestay,2-star hotel,3.9,(631),"['Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Kitchen in rooms']","IDR 72,188",Surabaya
Hotel Tanjung Surabaya,2-star hotel,3.5,(523),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 151,602",Surabaya
OYO Flagship 2261 Pp Properti Pavilion Permata,2-star hotel,3.6,(114),"['Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Full-service laundry']","IDR 126,087",Surabaya
Frank's Hotel,2-star hotel,4.1,(400),"['Free Wi-Fi', 'Free parking', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 260,000",Surabaya
Collection O 29 Twin Tower,2-star hotel,4.2,(249),"['Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Room service', 'Full-service laundry']",0,Surabaya
RedDoorz @ Panglima Sudirman,2-star hotel,4.1,(285),"['Free Wi-Fi', 'Full-service laundry']","IDR 113,097",Surabaya
Metro Hotel,2-star hotel,4,(342),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 156,750",Surabaya
Graha Deanofa Syariah,2-star hotel,4.1,(193),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 113,432",Surabaya
OYO Hotel Istana Permata Juanda,2-star hotel,3.5,(35),"['Free Wi-Fi', 'Pool']","IDR 162,280",Surabaya
Hotel Sulawesi Kertajaya,2-star hotel,4.2,(591),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 240,061",Surabaya
C.Stone Hotel Suramadu,2-star hotel,3.9,(273),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 272,301",Surabaya
Capsule Homestay,2-star hotel,3.9,(631),"['Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Kitchen in rooms']","IDR 104,545",Surabaya
OYO 469 Bumi Banyu Bening Syariah,2-star hotel,4.3,(201),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 150,339",Surabaya
Mira Inn,2-star hotel,3.7,(270),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Smoke-free property']","IDR 400,000",Surabaya
OYO Flagship 90717 Hotel Kalimantan Surabaya,2-star hotel,3.9,(121),"['Free Wi-Fi', 'Full-service laundry', 'Child-friendly']","IDR 114,845",Surabaya
Green Surabaya Homey [Syariah],2-star hotel,4.5,(442),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Kitchen in some rooms', 'Full-service laundry', 'Accessible']",0,Surabaya
Mutiara Timor Hotel,2-star hotel,4.1,(336),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 188,100",Surabaya
Kertajaya Residence Syariah Surabaya,2-star hotel,4.5,(68),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 135,106",Surabaya
My Hommy Guest House,2-star hotel,3.9,(61),"['Free Wi-Fi', 'Free parking', 'Child-friendly']","IDR 223,684",Surabaya
Hotel Malibu,2-star hotel,4.3,(233),"['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Room service', 'Full-service laundry']",0,Surabaya
Gardena Homestay Kertajaya,2-star hotel,4.3,(304),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']",0,Surabaya
ZEN Rooms Basic Kupang Baru,2-star hotel,3.9,(16),"['Pet-friendly', 'Child-friendly']",0,Surabaya
Hotel Mesir,2-star hotel,4,(134),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 1,374,843",Surabaya
OYO Life 3847 Drainbow Family Homestay,2-star hotel,4.1,(105),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 220,749",Surabaya
casa sidoluhur 17,2-star hotel,4.6,(39),"['Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 170,206",Surabaya
Capsule Homestay,2-star hotel,3.9,(631),"['Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Kitchen in rooms']","IDR 104,545",Surabaya
OYO 469 Bumi Banyu Bening Syariah,2-star hotel,4.3,(201),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 150,339",Surabaya
Sparkling Backpacker Hotel,2-star hotel,3.8,(355),"['Free breakfast', 'Free Wi-Fi', 'Air conditioning', 'Pet-friendly']","IDR 1,360,781",Surabaya
Hotel Gubeng,2-star hotel,3.4,(137),"['Wi-Fi', 'Free parking', 'Air conditioning']",0,Surabaya
RedDoorz @ Rungkut,2-star hotel,3.5,(116),"['Free Wi-Fi', 'Air conditioning']","IDR 86,399",Surabaya
Hotel Ganefo,2-star hotel,3.9,(209),"['Free parking', 'Air conditioning', 'Child-friendly']",0,Surabaya
Bhineka II Hotel,2-star hotel,3.5,(102),['Child-friendly'],0,Surabaya
Grand Citihub Gubeng,2-star hotel,-,-,['Free Wi-Fi'],0,Surabaya
Soerabaja Place Hotel,2-star hotel,4.2,(51),"['Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Surabaya
Graha Matahari Syariah Karah,2-star hotel,4.1,(57),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']","IDR 67,441",Surabaya
Hotel Singaraja Indah,2-star hotel,4.2,(182),"['Wi-Fi', 'Full-service laundry', 'Child-friendly']",0,Surabaya
RedDoorz near Pelabuhan Tanjung Perak 2 Surabaya,2-star hotel,4,(359),"['Free Wi-Fi', 'Free parking', 'Air conditioning']","IDR 124,688",Surabaya
RedDoorz near Taman Bungkul,2-star hotel,3.9,(124),['Free Wi-Fi'],"IDR 144,942",Surabaya
OYO 90901 Taman Daun,2-star hotel,4,(41),['Child-friendly'],"IDR 166,082",Surabaya
Capsule Homestay,2-star hotel,3.9,(631),"['Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Kitchen in rooms']","IDR 104,545",Surabaya
OYO 469 Bumi Banyu Bening Syariah,2-star hotel,4.3,(201),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 150,339",Surabaya
Graha Sekar Arum RedPartner,2-star hotel,4,(109),['Free Wi-Fi'],"IDR 180,159",Surabaya
"Hotel FaveMex, low price high quality",2-star hotel,4.4,(89),"['Free Wi-Fi', 'Parking', 'Restaurant', 'Room service', 'Full-service laundry']",0,Surabaya
OYO 3782 Gunung Anyar,2-star hotel,3.9,(72),"['Free Wi-Fi', 'Air conditioning', 'Full-service laundry', 'Child-friendly', 'Smoke-free property']","IDR 110,822",Surabaya
ZEN Rooms Gubeng Kertajaya,2-star hotel,4.7,(3),['Child-friendly'],0,Surabaya
RedDoorz near Universitas Wijaya Kusuma 2,2-star hotel,4.2,(180),"['Free Wi-Fi', 'Parking', 'Air conditioning', 'Child-friendly']","IDR 200,203",Surabaya
OMAH DENAYA HOTEL,2-star hotel,4.1,(241),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']",0,Surabaya
ZEN Rooms Kalimas KH Mas Mansyur,2-star hotel,3.7,(17),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Pet-friendly', 'Restaurant', 'Airport shuttle', 'Full-service laundry']","IDR 405,813",Surabaya
Djagalan Raya Hotel,2-star hotel,4.3,(223),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']",0,Surabaya
RedDoorz Plus @ Diponegoro,2-star hotel,4.4,(51),"['Free Wi-Fi', 'Full-service laundry', 'Child-friendly']",0,Surabaya
ZEN Hostel Gubeng Station,2-star hotel,4,(9),"['Air conditioning', 'Airport shuttle']",0,Surabaya
RedDoorz Ramayana Indah Hotel,2-star hotel,3.9,(98),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']",0,Surabaya
ZEN Rooms Sultan Iskandar Muda,2-star hotel,4.6,(5),"['Pet-friendly', 'Child-friendly']",0,Surabaya
Capsule Homestay,2-star hotel,3.9,(631),"['Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Kitchen in rooms']","IDR 104,545",Surabaya
OYO 469 Bumi Banyu Bening Syariah,2-star hotel,4.3,(201),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 150,339",Surabaya
Zen Rooms near Grand City Mall,2-star hotel,2.3,(3),['Child-friendly'],0,Surabaya
Family Guest House Surabaya,2-star hotel,4.1,(146),"['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Full-service laundry', 'Child-friendly']",0,Surabaya
Omah Pitu,2-star hotel,4.8,(85),['Child-friendly'],0,Surabaya
H.O.S Homestay,-,5,(2),[],0,Surabaya
RedDoorz Plus near Ciputra World,2-star hotel,3.7,(84),"['Free Wi-Fi', 'Full-service laundry', 'Child-friendly']",0,Surabaya
Umada Beds & Lounge Syariah,2-star hotel,4.4,(15),"['Air conditioning', 'Child-friendly']",0,Surabaya
Airy Rungkut Madya M1 Surabaya,2-star hotel,4.2,(27),"['Free Wi-Fi', 'Child-friendly']",0,Surabaya
RedDoorz near Balaikota surabaya,2-star hotel,4.2,(125),"['Free Wi-Fi', 'Child-friendly']",0,Surabaya
OYO 134 Lg Residence,2-star hotel,4,(140),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 121,500",Surabaya
Hotel Shabine,2-star hotel,3.1,(53),"['Free Wi-Fi', 'Free parking', 'Air conditioning']",0,Surabaya
Velozip Homestay,2-star hotel,4.1,(49),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']",0,Surabaya
RedDoorz near Petra University,2-star hotel,4,(89),"['Free Wi-Fi', 'Free parking', 'Child-friendly']",0,Surabaya
Capsule Homestay,2-star hotel,3.9,(631),"['Free Wi-Fi', 'Air conditioning', 'Pet-friendly', 'Kitchen in rooms']","IDR 104,545",Surabaya
OYO 469 Bumi Banyu Bening Syariah,2-star hotel,4.3,(201),"['Free Wi-Fi', 'Air conditioning', 'Child-friendly']","IDR 150,339",Surabaya
Henny Executive Homestay,2-star hotel,4.1,(124),"['Free Wi-Fi', 'Free parking', 'Air conditioning']",0,Surabaya
OYO 388 Raka Residence Syariah,2-star hotel,4.7,(46),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly']",0,Surabaya
RedDoorz @ Banyu Urip,-,4.1,(28),[],0,Surabaya
RedDoorz near ITATS University,2-star hotel,4.3,(39),"['Free Wi-Fi', 'Free parking', 'Air conditioning']",0,Surabaya
ZEN Rooms Basic Kedung Sari Wonorejo,-,-,-,[],0,Surabaya
Crystal Guesthouse,2-star hotel,4.8,(16),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Child-friendly', 'Smoke-free property']",0,Surabaya
OYO 4006 Gajah Mada Trim Syariah,-,3,(6),[],0,Surabaya
RedDoorz @ MERR,2-star hotel,4.2,(55),"['Free Wi-Fi', 'Air conditioning']",0,Surabaya
Airy Syariah Gayung Kebonsari Delapan 20 Surabaya,2-star hotel,4.3,(12),['Child-friendly'],0,Surabaya
RedDoorz near Kejaksaan Negeri Surabaya,-,3.9,(13),[],0,Surabaya
Rama Tyto Alba. Airy Eco Wonokromo Bratang Gede 105 Surabaya,-,4.2,(100),[],0,Surabaya
Family Guest House,2-star hotel,4,(136),['Airport shuttle'],0,Surabaya
Whiz Prime Hotel Darmo Harapan,3-star hotel,4.1,"(2,359)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 318,002",Surabaya
Gunawangsa Hotel MERR,3-star hotel,4.3,"(4,907)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 346,172",Surabaya
Hotel Gunawangsa Manyar,3-star hotel,4.4,"(5,284)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Pet-friendly', 'Fitness centre', 'Restaurant']","IDR 210,568",Surabaya
Quest Hotel Darmo Surabaya,3-star hotel,4.4,"(5,500)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 297,835",Surabaya
ibis Surabaya City Center,3-star hotel,4.5,"(5,171)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 317,413",Surabaya
ASTON Inn Jemursari,3-star hotel,4.6,(526),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 310,800",Surabaya
Country Heritage Resort Hotel,3-star hotel,4.2,"(2,245)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 198,400",Surabaya
ARTOTEL Surabaya,3-star hotel,4.3,"(2,458)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 254,218",Surabaya
Swiss-Belinn Tunjungan,3-star hotel,4.6,"(7,018)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 502,925",Surabaya
The Life Hotel,3-star hotel,4,"(1,948)","['Free breakfast', 'Free Wi-Fi', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 187,207",Surabaya
Red Planet Hotel Surabaya,3-star hotel,4.4,"(3,310)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible', 'Child-friendly']","IDR 188,239",Surabaya
G Suites Hotel,3-star hotel,4.2,"(3,644)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 214,634",Surabaya
Great Diponegoro Hotel Surabaya,3-star hotel,4.5,"(3,050)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 263,790",Surabaya
LUMINOR Hotel,3-star hotel,4.5,"(6,782)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 438,665",Surabaya
Great Diponegoro Hotel Surabaya,3-star hotel,4.5,"(3,050)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 252,340",Surabaya
Kokoon Hotel Surabaya,3-star hotel,4.6,"(1,546)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 340,900",Surabaya
Midtown Hotel Surabaya,3-star hotel,4.4,"(3,716)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 345,206",Surabaya
Luxpoint Hotel Surabaya,3-star hotel,4,(967),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 180,540",Surabaya
Hotel Dafam Pacific Caesar Surabaya,3-star hotel,4.5,"(2,711)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 370,469",Surabaya
De Puri Boutique Hotel,3-star hotel,4.1,(663),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 144,431",Surabaya
favehotel Rungkut Surabaya,3-star hotel,4.5,"(8,258)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 248,448",Surabaya
Bonnet Hotel Surabaya,3-star hotel,4.3,"(1,893)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 279,579",Surabaya
Elmi Hotel,3-star hotel,4.5,"(4,594)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 261,815",Surabaya
Cleo Hotel Jemursari,3-star hotel,4.3,"(3,272)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 241,281",Surabaya
Grand Surabaya,3-star hotel,4.2,"(2,681)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 276,117",Surabaya
MaxOneHotels.com @ Tidar Surabaya,3-star hotel,4.4,"(3,266)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 315,046",Surabaya
PrimeBiz Hotel Surabaya,3-star hotel,4.5,"(3,155)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 276,521",Surabaya
Swiss-Belinn Manyar Surabaya,3-star hotel,4.4,"(5,832)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 429,250",Surabaya
The Life Hotel,3-star hotel,4,"(1,948)","['Free breakfast', 'Free Wi-Fi', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry', 'Child-friendly']","IDR 194,778",Surabaya
BATIQA Hotel Darmo - Surabaya,3-star hotel,4.5,"(1,797)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 272,358",Surabaya
Gunawangsa Hotel MERR,3-star hotel,4.3,"(4,907)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 268,732",Surabaya
BATIQA Hotel Darmo - Surabaya,3-star hotel,4.5,"(1,797)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 261,990",Surabaya
YELLO Hotel Jemursari - Surabaya,3-star hotel,4.4,"(3,926)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 313,357",Surabaya
Hotel Santika Jemursari Surabaya,3-star hotel,4.4,"(3,897)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant', 'Room service']","IDR 380,190",Surabaya
Hotel Neo+ Waru - Sidoarjo,3-star hotel,4.4,"(3,000)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 339,980",Surabaya
KHAS Surabaya Hotel,3-star hotel,4.4,"(2,462)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 302,039",Surabaya
Amaris Hotel Darmo Surabaya,3-star hotel,4.4,"(2,575)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 278,025",Surabaya
Cleo Hotel Walikota Mustajab,3-star hotel,4.2,"(1,069)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 252,000",Surabaya
REGANTRIS HOTEL SURABAYA,3-star hotel,4.5,(503),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 275,536",Surabaya
CitiHub Hotel @Arjuna,3-star hotel,4.3,(575),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 179,590",Surabaya
La Lisa Hotel Surabaya,3-star hotel,4.4,"(2,010)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Bar', 'Restaurant', 'Room service']","IDR 381,993",Surabaya
Kampi Hotel Tunjungan Surabaya,3-star hotel,4.6,"(3,257)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant', 'Room service']","IDR 399,883",Surabaya
favehotel Rungkut Surabaya,3-star hotel,4.5,"(8,252)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 314,688",Surabaya
Bonnet Hotel Surabaya,3-star hotel,4.3,"(1,893)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 366,659",Surabaya
Kokoon Hotel Surabaya,3-star hotel,4.6,"(1,546)","['Free breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 288,874",Surabaya
Maumu Hotel & Lounge,3-star hotel,3.9,"(1,149)","['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 161,791",Surabaya
Narita Hotel Surabaya,3-star hotel,4.4,"(3,391)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 509,994",Surabaya
New Coklat Hotel,3-star hotel,4.2,"(1,224)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 218,440",Surabaya
MaxOne Hotel Dharmahusada,3-star hotel,4.4,"(2,805)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Bar', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 316,136",Surabaya
Royal Regantris Cendana,3-star hotel,4.5,"(2,162)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 309,026",Surabaya
Zoom Smart Hotel,3-star hotel,4.1,"(1,854)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 257,753",Surabaya
Citihub Hotel @Tunjungan,3-star hotel,4.2,(597),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 215,000",Surabaya
CitiHub Hotel @Sudirman,3-star hotel,4.2,(679),"['Breakfast', 'Free Wi-Fi', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 248,426",Surabaya
Choice city Hotel BG Junction,3-star hotel,4.5,(609),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 267,136",Surabaya
favehotel Graha Agung Surabaya,3-star hotel,4.2,"(2,758)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 321,834",Surabaya
Namira Syariah Hotel Surabaya,3-star hotel,4.5,"(1,762)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 495,105",Surabaya
Grand Surabaya,3-star hotel,4.2,"(2,681)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 286,368",Surabaya
RedDoorz Pucang Anom,3-star hotel,4.3,(22),"['Free Wi-Fi', 'Free parking', 'Room service', 'Child-friendly']","IDR 167,565",Surabaya
Whiz Prime Hotel Darmo Harapan,3-star hotel,4.1,"(2,359)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 279,652",Surabaya
Veni Vidi Vici (V3 Hotel),3-star hotel,3.9,(918),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 140,688",Surabaya
Best Hotel,3-star hotel,4.2,"(1,474)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 300,000",Surabaya
Hotel Bisanta Bidakara Surabaya,3-star hotel,4.2,"(2,103)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 284,976",Surabaya
New Grand Park Hotel,3-star hotel,3.7,"(1,115)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry']","IDR 209,426",Surabaya
Hotel NEO Gubeng,3-star hotel,4.4,"(2,721)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Accessible']","IDR 314,669",Surabaya
High Point Serviced Apartment,3-star hotel,4.1,(662),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Pools', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 213,020",Surabaya
Citihub Hotel @Mayjend Sungkono,3-star hotel,4,(576),"['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 232,419",Surabaya
Bekizaar Business Hotel,3-star hotel,4.3,"(1,694)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 262,090",Surabaya
Varna Culture Hotel Surabaya,3-star hotel,4.4,"(1,476)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 206,403",Surabaya
MOSCHA Hotel Surabaya Gubeng,3-star hotel,4.3,(514),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 251,500",Surabaya
Tab Hotel,3-star hotel,4.1,(974),"['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Restaurant', 'Room service', 'Airport shuttle', 'Full-service laundry']","IDR 211,727",Surabaya
